0,0.0
1,0.06279051952931337
2,0.12533323356430426
3,0.1873813145857246
4,0.2486898871648548
5,0.3090169943749474
6,0.3681245526846779
7,0.4257792915650727
8,0.4817536741017153
9,0.5358267949789967
10,0.5877852522924731
11,0.6374239897486896
12,0.6845471059286886
13,0.7289686274214116
14,0.7705132427757893
15,0.8090169943749473
16,0.8443279255020151
17,0.8763066800438637
18,0.9048270524660196
19,0.9297764858882513
20,0.9510565162951535
21,0.9685831611286311
22,0.9822872507286886
23,0.9921147013144779
24,0.9980267284282716
25,1.0
26,0.9980267284282716
27,0.9921147013144778
28,0.9822872507286886
29,0.9685831611286312
30,0.9510565162951536
31,0.9297764858882513
32,0.9048270524660195
33,0.8763066800438635
34,0.844327925502015
35,0.8090169943749475
36,0.7705132427757893
37,0.7289686274214116
38,0.6845471059286888
39,0.6374239897486899
40,0.5877852522924732
41,0.535826794978997
42,0.4817536741017156
43,0.4257792915650729
44,0.36812455268467814
45,0.3090169943749475
46,0.2486898871648548
47,0.187381314585725
48,0.12533323356430454
49,0.06279051952931358
50,1.2246467991473532e-16
51,-0.06279051952931333
52,-0.1253332335643043
53,-0.18738131458572477
54,-0.24868988716485502
55,-0.30901699437494773
56,-0.36812455268467836
57,-0.42577929156507227
58,-0.481753674101715
59,-0.5358267949789964
60,-0.587785252292473
61,-0.6374239897486896
62,-0.6845471059286887
63,-0.7289686274214113
64,-0.7705132427757894
65,-0.8090169943749473
66,-0.8443279255020153
67,-0.8763066800438636
68,-0.9048270524660198
69,-0.9297764858882511
70,-0.9510565162951535
71,-0.968583161128631
72,-0.9822872507286887
73,-0.9921147013144778
74,-0.9980267284282716
75,-1.0
76,-0.9980267284282716
77,-0.9921147013144779
78,-0.9822872507286887
79,-0.9685831611286311
80,-0.9510565162951536
81,-0.9297764858882512
82,-0.9048270524660199
83,-0.8763066800438638
84,-0.8443279255020155
85,-0.8090169943749476
86,-0.7705132427757896
87,-0.7289686274214116
88,-0.684547105928689
89,-0.6374239897486896
90,-0.5877852522924732
91,-0.5358267949789963
92,-0.4817536741017153
93,-0.4257792915650722
94,-0.36812455268467864
95,-0.3090169943749476
96,-0.24868988716485535
97,-0.18738131458572468
98,-0.12533323356430467
99,-0.06279051952931326
